Sample,Date,Time,6Li,7Li,7Li/6Li,Beta,6Li_SE,7Li_SE,7Li/6Li_SE,Beta_SE,Run
Wash,07/10/18,23:22:06,0.000265463453912,0.00080748765639,3.04174000804035,9.01099357837226,1.71243855262526E-06,4.74423681844164E-06,0.012847953931885,0.027294660203907,4
Blank,07/10/18,23:25:18,0.000267208287682,0.000760521534177,2.843223023349,9.44956668162932,2.12980391061346E-06,4.54779730161642E-06,0.012801418922932,0.029174573836086,4
7Li ext std,07/10/18,23:28:09,0.024013660653955,0.35456248921947,14.7650190910242,-1.25283232689774,4.35883516744274E-05,0.00065199439133,0.001177922121965,0.000518208236847,4
Wash,07/10/18,23:33:03,0.000285739420325,0.000915908482673,3.20683985250963,8.66858978672663,1.81559267742252E-06,4.48271078159068E-06,0.017940893044208,0.036428714734124,4
Blank,07/10/18,23:36:15,0.000289792282652,0.000891749270943,3.06768469812169,8.95671564630678,1.9236523142907E-06,6.56885414578593E-06,0.017362841475978,0.036795736229865,4
L-SVEC,07/10/18,23:39:07,0.025045217443831,0.359086254750447,14.3381334269233,-1.06224673066149,2.46115573113629E-05,0.000350118094085,0.001195672739103,0.000541726360275,4
Wash,07/10/18,23:43:57,0.000294469984786,0.001004579202961,3.40237011754797,8.28445332640716,2.26418879559007E-06,5.81625158224233E-06,0.021225462432081,0.040659528874562,4
Blank,07/10/18,23:47:08,0.000295858777351,0.000962353383588,3.23173998246632,8.61767411190895,2.04521972588591E-06,1.16428949563286E-05,0.014973562825776,0.0303279305061,4
7Li ext std,07/10/18,23:49:59,0.024864876806701,0.366959304715302,14.7581048968169,-1.24978971589943,3.86964860766874E-05,0.000569754356842,0.000978323907386,0.000430653888939,4
Wash,07/10/18,23:54:54,0.000301226660267,0.001083830788078,3.59107275427457,7.93243439856447,1.69613022231481E-06,5.08469775273114E-06,0.01424783571097,0.025788089946253,4
Blank,07/10/18,23:58:05,0.000297260215008,0.001021799077813,3.42871994965953,8.23376237923014,1.84631751997762E-06,6.38393453719557E-06,0.018535203300471,0.035147475252382,4
L-SVEC,08/10/18,00:00:57,0.025310875703952,0.362579238539933,14.3246204341154,-1.056121759091,1.96483711597871E-05,0.000289169346476,0.000880331474776,0.000399234945364,4
Blank,08/10/18,00:05:47,0.000303729233346,0.001144656439469,3.77928738457703,7.60095143122914,1.85609302312573E-06,7.89746688443591E-06,0.017706998862022,0.030580473429484,4
Wash,08/10/18,00:08:40,0.000305989752955,0.001133067482839,3.70477663836656,7.7317232211864,1.6836904667195E-06,5.33018494672769E-06,0.024525768376184,0.043050729403749,4
